0.836078960650 0.415764069136 0.040737564224 0.870671608116 0.568756074087 0.45386
0.098317068873 0.964666196417 0.575301814696 0.270790048646 0.088999048172 0.99394
0.932981309684 0.850377957891 0.887650666638 0.524720207794 0.941076842428 0.00644
0.185406446813 0.034274903261 0.872369427786 0.325498104378 0.231244772182 0.987
0.441818145816 0.570273365043 0.180638372212 0.397622969361 0.542677978417 0.46974
0.449928727466 0.389351816986 0.909866625256 0.362854926094 0.264711577594 0.99928
0.166085443411 0.714535480946 0.924367250692 0.806450252906 0.343772125255 0.0004
0.989107620328 0.512214389497 0.644149736331 0.602017321577 0.288275605455 0.97032
0.903395056263 0.717092847644 0.063133397212 0.995514450748 0.338307016907 0.49998
0.059194080003 0.374283601723 0.428424359312 0.774707922415 0.952754945687 0.02096
0.592008805433 0.309751083367 0.939657163885 0.469298211234 0.203495664070 0.04778
0.755404620320 0.472475380969 0.199361569849 0.442108721486 0.885923708388 0.94172
0.797405766350 0.136217466222 0.961271307048 0.584599272033 0.504448756925 0.99552
0.931742362204 0.519749481267 0.225415295496 0.920024766174 0.949674435234 0.04396
0.920348708551 0.739852406527 0.459801717114 0.302732226907 0.439430600816 0.99392
0.367222118429 0.837337026445 0.043781572101 0.930760838630 0.954014625732 0.47236
0.448093350319 0.643559563580 0.929488867781 0.447429676383 0.611173344839 0.99412
0.094606555452 0.539065077110 0.013308876090 0.648169409569 0.353213676230 0.5679
0.561043140179 0.903397149020 0.152916187642 0.749910150027 0.796485689655 0.0165
0.167913160527 0.252045924741 0.103774819032 0.425031810133 0.399167884778 0.14684
0.406334167444 0.562640909019 0.424725892551 0.817854825220 0.842460543717 0.9336
0.589175173507 0.222919378705 0.107641716767 0.044041501444 0.063237179772 0.84676
0.064987558782 0.423403545454 0.997788161445 0.370424417563 0.151224818314 0.00362
0.071577732765 0.728907066320 0.709098599445 0.293243581857 0.467287014752 0.0
0.233812808033 0.933045062808 0.807151720953 0.015003904676 0.313461169119 0.71524
0.675167196039 0.576167742573 0.500402733423 0.581712188248 0.884612554523 0.99212
0.221520327439 0.019047150370 0.640159369461 0.066482227393 0.966427347389 0.21084
0.113386957616 0.098713763927 0.716139255024 0.061967114393 0.613056286684 0.98134
0.604350499336 0.110880179643 0.598235595035 0.526646570819 0.592346974989 0.99716
0.495854205154 0.181066694133 0.661090573390 0.910744143077 0.473247685551 0.97992
0.220535977343 0.482113845481 0.251184833661 0.056558510869 0.588486021562 0.7515
0.789533494820 0.085661190969 0.023914388245 0.638547412367 0.792387533320 0.06768
0.653479250433 0.055256010680 0.174396631793 0.397460711226 0.481820507554 0.9762
0.865993437581 0.364759641133 0.201444568354 0.349493575690 0.520605585898 0.07406
0.930632211407 0.737784801628 0.019413341543 0.694973705967 0.220997237399 0.224
0.958149438002 0.484939506594 0.250643908078 0.957956194226 0.998351737439 0.03688
0.962747597627 0.577318836889 0.699784351109 0.955557950182 0.809417101679 0.96726
0.899529971926 0.251629294594 0.933669690610 0.621622703788 0.776975872508 0.9958
0.645916920377 0.340333861478 0.947211175805 0.859452477194 0.152387170404 0.99592
0.985423336993 0.240420840746 0.434571552023 0.652978119294 0.428245825078 0.99964
0.463212927868 0.731073597650 0.098316357503 0.501587981860 0.494145731410 0.37666
0.386026413680 0.628155397878 0.088548571729 0.932498051498 0.489591404291 0.78876
0.922485094456 0.640832259629 0.186156284099 0.378234615164 0.349396632163 0.29504
0.458444887458 0.872551151596 0.664329329635 0.095464969266 0.253635066162 0.00218
0.614397189506 0.087455999748 0.337638740497 0.101941941138 0.587346479383 0.57648
0.674762308539 0.876788534773 0.584241664217 0.883446287825 0.849027165546 0.98548
0.009455457217 0.556296271261 0.389183861254 0.685096231024 0.917906543672 0.94956
0.395977116694 0.884146330941 0.044585851215 0.984694262994 0.679548010426 0.43466
0.202328401821 0.051181455605 0.101706957146 0.855871460599 0.836563915892 0.10452
0.477176187962 0.731965382344 0.179143196064 0.745932734982 0.958235420615 0.00016
0.934011058673 0.544583802509 0.602368392417 0.037783584399 0.813108696005 0.52758
0.490676396233 0.958152282650 0.106820936165 0.389952567826 0.607681156486 0.60476
0.357012941149 0.083800778606 0.591155795968 0.554794532846 0.640240298854 0.01192
0.532385490875 0.743095230486 0.999018543962 0.877356035135 0.695811064357 0.99384
0.172474936146 0.105533456644 0.231803513079 0.084672061807 0.807142486583 0.82738
0.359940631408 0.841557090888 0.650923002395 0.290591465249 0.430981371770 0.02088
0.528675421798 0.821267903108 0.873837163135 0.752656008974 0.523242688333 0.02032
0.221950778942 0.682451029382 0.467308845099 0.847735127238 0.074080866360 0.01534
0.133436141069 0.716445666986 0.284732190991 0.076073794761 0.082954898733 0.48588
0.738685002706 0.572400352267 0.484753362983 0.610825072959 0.314975067662 0.00572
0.759754893750 0.708832879208 0.633413928879 0.544610084500 0.500886592798 0.98956
0.541745931187 0.792865153565 0.114973833948 0.243826785712 0.682946713522 0.31056
0.548778011853 0.774419047743 0.034896566003 0.985159973909 0.329090338155 0.30902
0.960857101349 0.888716465243 0.353496358471 0.782714256596 0.754540858639 0.9926
0.572405412824 0.608178554546 0.923614121330 0.727064560861 0.415226734393 1.0
0.981550317064 0.249823770823 0.033606440600 0.256005016692 0.026213641577 0.26482
0.983955662163 0.329658433211 0.084845865469 0.060504954982 0.868905053988 0.18036
0.067676688212 0.809184899480 0.311082802470 0.989769270766 0.947202243136 0.98868
0.161544362034 0.113847524341 0.239303337276 0.296903204126 0.961938592586 0.83344
0.638557286611 0.743944638761 0.680783045151 0.051309043600 0.240206177668 0.94364
0.434674651062 0.320199151408 0.785453252748 0.780191789307 0.543956374652 0.9948
0.887074918207 0.869261287696 0.038616092887 0.373047535160 0.872485940805 0.70024
0.101912814552 0.454520710165 0.135324533990 0.692987775302 0.858702878785 0.25104
0.853856278326 0.029846787785 0.950574935548 0.257181414481 0.804181410067 0.99992
0.247940086988 0.247107742360 0.100483050034 0.637080216904 0.023450411052 0.81588
0.944403879263 0.787058972030 0.029127940423 0.623715414850 0.262171201395 0.76426
0.271505244931 0.074655362846 0.218086420803 0.948217009384 0.927587275819 0.98436
0.574811444129 0.806478569362 0.926218577594 0.961115091544 0.678978883599 0.00494
0.350041438568 0.019259614874 0.732190237366 0.684460378923 0.965762369388 0.0444
0.570249393324 0.536338137889 0.013840516336 0.289424528472 0.041706494121 0.59938
0.117432733749 0.690815303975 0.476515492334 0.799581164318 0.667700971011 0.99996
0.751420020481 0.150346438144 0.018160649500 0.064254892488 0.693917677661 0.11412
0.588921311967 0.057763596288 0.369349855005 0.666437143713 0.031735638141 0.99396
